井名	深度	GR	SP	SH	SS	RILD	RILM	AC	PERM2024	PERM	POR2024	POR	SW	SW2024	DEN	RT	解释结论	层位
地检89-834	2438.875	103.644	57.322	19.119	80.881	13.938	13.519	221.501	0.064	0.010	6.745	8.732	61.881	0.473	2.622	14.807	差油层	
地检89-834	2439.000	105.378	56.699	19.993	80.007	13.989	13.428	224.510	0.068	0.010	6.878	9.520	58.827	0.492	2.625	14.019	差油层	
地检89-834	2439.125	105.925	56.139	20.372	79.628	13.917	13.439	226.397	0.073	1.083	7.018	10.043	56.690	0.501	2.629	13.709	差油层	
地检89-834	2439.250	105.520	55.521	20.331	79.669	13.678	13.540	226.611	0.076	1.163	7.083	10.137	55.851	0.496	2.632	13.891	差油层	
地检89-834	2439.375	103.487	54.772	19.516	80.484	13.307	13.634	225.492	0.079	0.010	7.177	9.867	56.023	0.480	2.636	14.494	差油层	
地检89-834	2439.500	102.753	53.875	18.958	81.042	12.899	13.550	224.050	0.076	0.010	7.104	9.478	56.701	0.463	2.638	15.212	差油层	
地检89-834	2439.625	106.634	52.872	20.287	79.713	12.541	13.235	223.548	0.061	0.010	6.648	9.314	57.277	0.460	2.631	15.383	差油层	
地检89-834	2439.750	108.861	51.883	21.337	78.663	12.311	12.737	224.374	0.057	0.010	6.502	9.493	57.555	0.475	2.617	14.722	差油层	
地检89-834	2439.875	106.237	51.004	20.553	79.447	12.222	12.177	226.235	0.071	0.010	6.969	9.951	57.519	0.505	2.601	13.540	差油层	
地检89-834	2440.000	103.762	50.301	19.744	80.256	12.226	11.715	228.474	0.091	1.311	7.460	10.525	57.141	0.539	2.581	12.400	差油层	
地检89-834	2440.125	104.271	49.823	20.025	79.975	12.267	11.446	230.343	0.097	1.634	7.601	11.019	56.604	0.565	2.564	11.635	差油层	
地检89-834	2440.250	106.244	49.514	20.651	79.349	12.298	11.418	231.426	0.093	1.888	7.509	11.317	55.854	0.574	2.556	11.387	差油层	
地检89-834	2440.375	112.135	49.322	22.717	77.283	12.318	11.614	231.606	0.070	2.037	6.915	11.383	54.463	0.558	2.558	11.852	差油层	
地检89-834	2440.500	118.169	49.179	25.753	74.247	12.364	11.940	231.090	0.050	2.073	6.233	11.259	52.696	0.524	2.563	12.913	差油层	
地检89-834	2440.625	107.136	49.016	21.863	78.137	12.488	12.240	230.421	0.085	2.076	7.311	11.078	50.818	0.485	2.566	14.296	差油层	
地检89-834	2440.750	88.332	48.804	15.370	84.630	12.745	12.455	230.204	0.219	2.158	9.245	11.006	49.123	0.455	2.562	15.482	差油层	
地检89-834	2440.875	76.478	48.561	11.512	88.488	13.138	12.619	230.625	0.409	2.359	10.522	11.099	47.872	0.441	2.551	16.055	差油层	
地检89-834	2441.000	79.715	48.339	12.293	87.707	13.618	12.825	231.460	0.362	2.650	10.272	11.312	47.090	0.442	2.534	16.034	差油层	
地检89-834	2441.125	87.483	48.208	14.548	85.452	14.140	13.114	232.167	0.252	2.880	9.538	11.507	46.900	0.450	2.519	15.674	差油层	
地检89-834	2441.250	95.114	48.201	17.042	82.958	14.675	13.479	232.242	0.172	2.881	8.752	11.551	47.294	0.459	2.513	15.308	差油层	
地检89-834	2441.375	98.689	48.334	18.280	81.720	15.223	13.917	231.356	0.137	2.566	8.288	11.359	48.295	0.463	2.517	15.131	差油层	
地检89-834	2441.500	98.351	48.613	18.218	81.782	15.779	14.481	229.279	0.125	1.985	8.106	10.873	49.879	0.459	2.531	15.347	差油层	
地检89-834	2441.625	92.555	49.057	16.351	83.649	16.325	15.190	225.783	0.000	1.265	0.000	10.021	52.202	0.000	2.551	16.232	差油层	
地检89-834	2441.750	80.572	49.635	33.818	66.182	16.823	16.010	221.172	0.000	0.010	0.000	0.100	99.900	0.000	2.573	17.841		
地检89-834	2441.875	67.638	50.333	21.851	78.149	17.220	16.827	215.745	0.000	0.010	0.000	0.100	99.900	0.000	2.594	20.034		
地检89-834	2442.000	57.251	51.129	13.509	86.491	17.455	17.450	210.177	0.000	0.010	0.000	0.100	99.900	0.000	2.607	22.452		
地检89-834	2442.125	52.636	51.994	9.929	90.071	17.482	17.798	205.946	0.000	0.010	0.000	0.100	99.900	0.000	2.613	24.880		
地检89-834	2442.250	54.490	52.875	10.812	89.188	17.301	17.832	204.437	0.000	0.010	0.000	0.100	99.900	0.000	2.622	26.421		
地检89-834	2442.375	60.706	53.730	14.936	85.064	16.973	17.509	206.336	0.000	0.010	0.000	0.100	99.900	0.000	2.627	25.206		
地检89-834	2442.500	68.445	54.523	21.116	78.884	16.545	16.773	211.222	0.229	0.010	9.336	0.100	99.900	0.356	2.626	21.473	干层	
地检89-834	2442.625	73.048	55.207	13.946	86.054	16.035	15.846	217.834	0.253	0.010	9.546	7.709	63.307	0.411	2.622	17.706	干层	
地检89-834	2442.750	74.844	55.777	15.309	84.691	15.491	14.978	224.348	0.323	0.010	10.038	9.385	57.199	0.460	2.608	15.216	干层	
地检89-834	2442.875	72.775	56.230	14.842	85.158	14.992	14.324	229.704	0.472	1.713	10.811	10.788	52.768	0.490	2.592	13.909	干层	
地检89-834	2443.000	71.216	56.575	13.920	86.080	14.594	13.894	233.165	0.610	2.747	11.334	11.732	50.122	0.508	2.580	13.252	干层	
地检89-834	2443.125	79.919	56.818	17.861	82.139	14.307	13.609	234.096	0.410	3.141	10.526	12.026	49.489	0.516	2.576	13.001	干层	
地检89-834	2443.250	85.534	56.974	20.894	79.106	14.119	13.517	232.934	0.290	2.792	9.821	11.777	50.135	0.513	2.575	13.154	干层	
地检89-834	2443.375	82.638	57.035	19.762	80.238	13.998	13.681	230.200	0.292	2.060	9.837	11.109	51.322	0.491	2.574	13.947	干层	
地检89-834	2443.500	71.447	57.000	14.528	85.472	13.899	14.058	226.762	0.434	1.357	10.643	10.230	52.744	0.456	2.567	15.319	干层	
地检89-834	2443.625	60.548	56.903	9.989	90.011	13.777	14.412	223.800	0.651	0.010	11.468	9.444	53.991	0.424	2.559	16.886	干层	
地检89-834	2443.750	53.908	56.843	7.506	92.494	13.596	14.562	222.310	0.847	0.010	12.004	9.008	54.750	0.405	2.553	17.881	干层	
地检89-834	2443.875	51.410	56.920	6.576	93.424	13.377	14.385	223.063	1.001	0.010	12.342	9.124	54.062	0.404	2.552	17.921	干层	
地检89-834	2444.000	53.981	57.214	7.302	92.698	13.179	13.775	226.568	1.050	0.010	12.440	9.932	50.945	0.415	2.548	17.318	干层	
地检89-834	2444.125	63.477	57.783	10.660	89.340	13.008	12.923	232.712	0.885	2.822	12.092	11.462	46.976	0.446	2.542	15.733	干层	
地检89-834	2444.250	77.866	58.547	28.391	71.609	12.810	12.159	239.483	0.600	0.010	11.301	0.100	99.900	0.509	2.547	13.223	干层	
地检89-834	2444.375	91.294	59.421	43.023	56.977	12.557	11.828	244.879	0.000	0.010	0.000	0.100	99.900	0.000	2.562	11.059	干层	
地检89-834	2444.500	96.771	60.285	50.699	49.301	12.285	12.026	247.227	0.000	0.010	0.000	0.100	99.900	0.000	2.578	10.209		
地检89-834	2444.625	93.985	60.995	47.730	52.270	12.041	12.294	245.481	0.000	0.010	0.000	0.100	99.900	0.000	2.584	10.702		
地检89-834	2444.750	88.432	61.488	40.925	59.075	11.887	12.343	241.076	0.000	0.010	0.000	0.100	99.900	0.000	2.593	11.732		
地检89-834	2444.875	85.638	61.752	37.867	62.133	11.884	12.212	235.714	0.000	0.010	0.000	0.100	99.900	0.000	2.600	12.143		
地检89-834	2445.000	82.936	61.822	35.202	64.798	12.030	12.205	230.889	0.000	0.010	0.000	0.100	99.900	0.000	2.602	12.071		
地检89-834	2445.125	79.255	61.752	31.332	68.668	12.220	12.433	227.136	0.000	0.010	0.000	0.100	99.900	0.000	2.601	12.261		
地检89-834	2445.250	77.685	61.632	29.560	70.440	12.304	12.768	224.039	0.000	0.010	0.000	0.100	99.900	0.000	2.599	12.953		
地检89-834	2445.375	78.645	61.519	30.380	69.620	12.237	13.023	221.961	0.000	0.010	0.000	0.100	99.900	0.000	2.592	13.795		
地检89-834	2445.500	81.554	61.473	32.028	67.972	12.059	13.047	222.089	0.000	0.010	0.000	0.100	99.900	0.000	2.582	14.228		
地检89-834	2445.625	94.843	61.580	45.822	54.178	11.796	12.862	225.993	0.000	0.010	0.000	0.100	99.900	0.000	2.569	13.990		
地检89-834	2445.750	111.630	61.868	68.630	31.370	11.481	12.477	233.310	0.000	0.010	0.000	0.100	99.900	0.000	2.557	13.476		
地检89-834	2445.875	126.349	62.345	94.423	5.577	11.198	11.891	243.067	0.000	0.010	0.000	0.100	99.900	0.000	2.542	12.758		
地检89-834	2446.000	136.772	62.969	99.900	0.100	11.007	11.161	253.437	0.000	0.010	0.000	0.100	99.900	0.000	2.513	11.592		
地检89-834	2446.125	139.380	63.658	99.900	0.100	10.877	10.549	261.836	0.000	0.010	0.000	0.100	99.900	0.000	2.485	10.113		
地检89-834	2446.250	137.947	64.293	99.900	0.100	10.741	10.323	266.759	0.000	0.010	0.000	0.100	99.900	0.000	2.471	9.018		
地检89-834	2446.375	132.691	64.787	99.900	0.100	10.586	10.561	267.675	0.000	0.010	0.000	0.100	99.900	0.000	2.472	8.959		长4+5!1^(1_1)
地检89-834	2446.500	121.316	65.074	89.728	10.272	10.465	11.015	264.664	0.000	0.010	0.000	0.100	99.900	0.000	2.492	9.839		长4+5!1^(1_1)
地检89-834	2446.625	109.731	65.095	69.341	30.659	10.456	11.273	258.073	0.000	0.010	0.000	0.100	99.900	0.000	2.529	11.132		长4+5!1^(1_1)
地检89-834	2446.750	103.118	64.894	59.322	40.678	10.668	11.244	249.984	0.000	0.010	0.000	0.100	99.900	0.000	2.562	11.805		长4+5!1^(1_1)
地检89-834	2446.875	99.418	64.512	53.534	46.466	11.160	11.110	242.426	0.000	0.010	0.000	0.100	99.900	0.000	2.574	11.504		长4+5!1^(1_1)
地检89-834	2447.000	101.233	64.006	55.501	44.499	11.911	11.178	237.225	0.000	0.010	0.000	0.100	99.900	0.000	2.586	11.013		长4+5!1^(1_1)
地检89-834	2447.125	105.886	63.437	61.550	38.450	12.862	11.552	235.308	0.000	0.010	0.000	0.100	99.900	0.000	2.600	11.146		长4+5!1^(1_1)
地检89-834	2447.250	112.033	62.847	71.359	28.641	13.944	12.265	234.876	0.000	0.010	0.000	0.100	99.900	0.000	2.606	12.014		长4+5!1^(1_1)
地检89-834	2447.375	114.130	62.228	75.149	24.851	15.080	13.376	233.589	0.000	0.010	0.000	0.100	99.900	0.000	2.602	13.667		长4+5!1^(1_1)
地检89-834	2447.500	113.014	61.538	74.663	25.337	16.196	15.034	229.311	0.000	0.010	0.000	0.100	99.900	0.000	2.601	16.429		长4+5!1^(1_1)
地检89-834	2447.625	104.752	60.715	62.688	37.312	17.246	17.074	221.085	0.059	0.010	6.587	0.100	99.900	0.358	2.605	21.461		长4+5!1^(1_1)
地检89-834	2447.750	93.327	59.762	22.978	77.022	18.219	19.182	211.146	0.064	0.370	6.740	10.098	53.452	0.282	2.616	29.516	干层	长4+5!1^(1_1)
地检89-834	2447.875	82.013	58.711	16.432	83.568	19.115	20.942	202.184	0.072	0.010	6.983	9.194	51.006	0.234	2.633	37.974	干层	长4+5!1^(1_1)
地检89-834	2448.000	73.190	57.615	12.252	87.748	19.875	21.916	196.804	0.086	0.010	7.340	8.614	52.747	0.226	2.650	39.642	干层	长4+5!1^(1_1)
地检89-834	2448.125	65.350	56.535	9.176	90.824	20.375	22.142	196.920	0.129	0.010	8.168	8.580	56.919	0.252	2.657	34.273	干层	长4+5!1^(1_1)
地检89-834	2448.250	62.543	55.509	8.349	91.651	20.476	21.722	201.232	0.185	0.010	8.909	8.968	60.554	0.291	2.649	28.099	干层	长4+5!1^(1_1)
地检89-834	2448.375	64.534	54.554	9.355	90.645	20.183	20.838	208.196	0.239	0.010	9.428	9.632	62.101	0.331	2.628	23.684	干层	长4+5!1^(1_1)
地检89-834	2448.500	71.198	53.677	12.300	87.700	19.605	19.724	216.097	0.255	0.420	9.558	10.405	62.316	0.366	2.600	20.645	干层	长4+5!1^(1_1)
地检89-834	2448.625	80.841	52.900	16.875	83.125	18.861	18.662	223.203	0.000	0.431	0.000	11.114	62.176	0.000	2.569	18.556	干层	长4+5!1^(1_1)
地检89-834	2448.750	91.742	52.233	22.802	77.198	18.093	17.769	228.400	0.000	0.419	0.000	11.642	62.066	0.000	2.535	17.217		长4+5!1^(1_1)
地检89-834	2448.875	99.752	51.705	28.271	71.729	17.447	17.076	231.292	0.000	0.403	0.000	11.945	61.911	0.000	2.507	16.572		长4+5!1^(1_1)
地检89-834	2449.000	97.822	51.348	27.552	72.448	17.031	16.632	232.187	0.149	0.418	8.464	12.046	61.897	0.437	2.495	16.344		长4+5!1^(1_1)
地检89-834	2449.125	91.611	51.195	24.188	75.812	16.907	16.435	231.790	0.200	0.445	9.069	12.012	61.921	0.435	2.493	16.409	差油层	长4+5!1^(1_1)
地检89-834	2449.250	83.552	51.202	19.699	80.301	17.094	16.478	230.979	0.290	0.496	9.823	11.936	61.421	0.426	2.500	16.858	差油层	长4+5!1^(1_1)
地检89-834	2449.375	80.322	51.335	18.055	81.945	17.499	16.720	229.894	0.324	0.544	10.046	11.836	60.007	0.407	2.509	17.915	差油层	长4+5!1^(1_1)
地检89-834	2449.500	77.237	51.566	16.601	83.399	17.969	17.151	228.242	0.348	0.591	10.195	11.687	58.506	0.385	2.520	19.251	差油层	长4+5!1^(1_1)
地检89-834	2449.625	72.629	51.900	14.375	85.625	18.353	17.747	225.464	0.383	0.617	10.385	11.428	57.834	0.368	2.533	20.461	差油层	长4+5!1^(1_1)
地检89-834	2449.750	68.467	52.342	12.333	87.667	18.458	18.465	221.790	0.392	0.618	10.435	11.073	57.554	0.351	2.549	21.792	差油层	长4+5!1^(1_1)
地检89-834	2449.875	65.659	52.924	10.981	89.019	18.198	19.117	218.182	0.376	0.631	10.351	10.708	56.258	0.325	2.565	24.135	差油层	长4+5!1^(1_1)
地检89-834	2450.000	62.629	53.686	9.691	90.309	17.656	19.261	216.201	0.397	0.681	10.460	10.481	53.974	0.298	2.580	27.184	差油层	长4+5!1^(1_1)
地检89-834	2450.125	61.120	54.683	8.872	91.128	16.987	18.697	217.506	0.458	0.690	10.753	10.576	53.881	0.300	2.590	26.866	差油层	长4+5!1^(1_1)
地检89-834	2450.250	69.416	55.890	21.004	78.996	16.294	17.543	221.749	0.373	0.010	10.332	0.100	99.900	0.349	2.591	21.958	差油层	长4+5!1^(1_1)
地检89-834	2450.375	84.657	57.277	34.837	65.163	15.571	16.209	228.017	0.236	0.010	9.399	0.100	99.900	0.429	2.586	16.743	差油层	长4+5!1^(1_1)
地检89-834	2450.500	99.356	58.787	52.500	47.500	14.795	15.128	235.051	0.000	0.010	0.000	0.100	99.900	0.000	2.575	13.771	差油层	长4+5!1^(1_1)
地检89-834	2450.625	107.042	60.328	63.965	36.035	14.007	14.291	241.460	0.000	0.010	0.000	0.100	99.900	0.000	2.561	12.779		长4+5!1^(1_1)
地检89-834	2450.750	108.656	61.792	66.403	33.597	13.300	13.527	246.199	0.000	0.010	0.000	0.100	99.900	0.000	2.546	12.625		长4+5!1^(1_1)
地检89-834	2450.875	110.072	63.109	68.257	31.743	12.741	12.790	248.544	0.000	0.010	0.000	0.100	99.900	0.000	2.532	12.227		长4+5!1^(1_1)
地检89-834	2451.000	111.936	64.234	72.759	27.241	12.350	12.284	248.143	0.000	0.010	0.000	0.100	99.900	0.000	2.535	11.506		长4+5!1^(1_1)
地检89-834	2451.125	104.703	65.131	62.515	37.485	12.117	12.131	245.066	0.000	0.010	0.000	0.100	99.900	0.000	2.551	11.050		长4+5!1^(1_1)
地检89-834	2451.250	94.246	65.842	48.343	51.657	12.009	12.245	240.788	0.000	0.010	0.000	0.100	99.900	0.000	2.574	11.201		长4+5!1^(1_1)
地检89-834	2451.375	86.940	66.392	38.993	61.007	11.981	12.406	236.593	0.000	0.010	0.000	0.100	99.900	0.000	2.606	11.882		长4+5!1^(1_1)
地检89-834	2451.500	87.128	66.816	38.733	61.267	12.015	12.433	233.531	0.000	0.010	0.000	0.100	99.900	0.000	2.638	12.660		长4+5!1^(1_1)
地检89-834	2451.625	90.762	67.151	42.874	57.126	12.109	12.378	232.255	0.000	0.010	0.000	0.100	99.900	0.000	2.647	13.064		长4+5!1^(1_1)
地检89-834	2451.750	93.361	67.454	45.987	54.013	12.244	12.345	232.487	0.000	0.010	0.000	0.100	99.900	0.000	2.642	13.130		长4+5!1^(1_1)
地检89-834	2451.875	95.349	67.743	48.248	51.752	12.382	12.383	234.086	0.000	0.010	0.000	0.100	99.900	0.000	2.636	13.089		长4+5!1^(1_1)
地检89-834	2452.000	97.845	68.021	51.771	48.229	12.495	12.465	236.847	0.000	0.010	0.000	0.100	99.900	0.000	2.631	13.076		长4+5!1^(1_1)
地检89-834	2452.125	98.145	68.272	51.358	48.642	12.564	12.532	240.300	0.000	0.010	0.000	0.100	99.900	0.000	2.623	13.051		长4+5!1^(1_1)
地检89-834	2452.250	103.572	68.489	58.593	41.407	12.561	12.569	243.535	0.000	0.010	0.000	0.100	99.900	0.000	2.616	12.978		长4+5!1^(1_1)
地检89-834	2452.375	108.359	68.659	65.458	34.542	12.486	12.585	245.942	0.000	0.010	0.000	0.100	99.900	0.000	2.612	12.971		长4+5!1^(1_1)
地检89-834	2452.500	112.121	68.761	72.175	27.825	12.377	12.573	247.242	0.000	0.010	0.000	0.100	99.900	0.000	2.609	13.122		长4+5!1^(1_1)
地检89-834	2452.625	110.513	68.758	69.622	30.378	12.279	12.512	247.485	0.000	0.010	0.000	0.100	99.900	0.000	2.611	13.287		长4+5!1^(1_1)
地检89-834	2452.750	109.538	68.638	67.622	32.378	12.225	12.391	247.321	0.000	0.010	0.000	0.100	99.900	0.000	2.618	13.177		长4+5!1^(1_1)
地检89-834	2452.875	111.628	68.386	70.459	29.541	12.224	12.238	247.181	0.000	0.010	0.000	0.100	99.900	0.000	2.624	12.698		长4+5!1^(1_1)
地检89-834	2453.000	114.985	67.997	76.845	23.155	12.268	12.137	247.067	0.000	0.010	0.000	0.100	99.900	0.000	2.625	12.086		长4+5!1^(1_1)
地检89-834	2453.125	112.816	67.450	73.555	26.445	12.357	12.153	246.349	0.000	0.010	0.000	0.100	99.900	0.000	2.625	11.659		长4+5!1^(1_1)
地检89-834	2453.250	109.434	66.753	68.441	31.559	12.498	12.303	244.458	0.000	0.010	0.000	0.100	99.900	0.000	2.625	11.633		长4+5!1^(1_1)
地检89-834	2453.375	105.071	65.887	62.318	37.682	12.692	12.549	241.242	0.000	0.010	0.000	0.100	99.900	0.000	2.625	12.147		长4+5!1^(1_1)
地检89-834	2453.500	98.574	64.832	28.966	71.034	12.938	12.820	236.991	0.183	0.293	8.887	12.557	61.450	0.516	2.629	13.081		长4+5!1^(1_1)
地检89-834	2453.625	88.233	63.567	22.577	77.423	13.229	13.067	232.352	0.245	0.338	9.479	12.102	61.034	0.487	2.636	14.112	差油层	长4+5!1^(1_1)
地检89-834	2453.750	78.498	62.160	17.371	82.629	13.556	13.307	228.259	0.327	0.377	10.065	11.693	61.167	0.467	2.638	14.891	差油层	长4+5!1^(1_1)
地检89-834	2453.875	69.885	60.676	13.331	86.669	13.893	13.574	225.345	0.437	0.413	10.658	11.396	61.614	0.456	2.631	15.328	差油层	长4+5!1^(1_2)
地检89-834	2454.000	64.032	59.191	10.710	89.290	14.222	13.860	223.856	0.547	0.457	11.112	11.236	61.599	0.448	2.619	15.704	差油层	长4+5!1^(1_2)
地检89-834	2454.125	64.119	57.789	10.601	89.399	14.556	14.088	223.724	0.541	0.502	11.089	11.215	60.810	0.438	2.608	16.165	差油层	长4+5!1^(1_2)
地检89-834	2454.250	67.002	56.508	11.724	88.276	14.945	14.205	224.363	0.482	0.543	10.855	11.273	59.806	0.430	2.600	16.569	差油层	长4+5!1^(1_2)
地检89-834	2454.375	69.692	55.364	12.835	87.165	15.436	14.222	225.358	0.442	0.568	10.679	11.370	59.401	0.431	2.594	16.553	差油层	长4+5!1^(1_2)
地检89-834	2454.500	72.022	54.351	14.046	85.954	16.031	14.253	226.154	0.409	0.560	10.520	11.458	59.939	0.441	2.589	16.049	差油层	长4+5!1^(1_2)
地检89-834	2454.625	70.157	53.462	13.285	86.715	16.694	14.448	225.972	0.446	0.558	10.695	11.453	60.929	0.452	2.584	15.542	差油层	长4+5!1^(1_2)
地检89-834	2454.750	68.590	52.660	12.499	87.501	17.360	14.899	224.550	0.449	0.569	10.710	11.327	61.197	0.448	2.577	15.697	差油层	长4+5!1^(1_2)
地检89-834	2454.875	68.293	51.936	12.182	87.818	17.969	15.604	222.072	0.401	0.611	10.482	11.092	59.971	0.424	2.568	16.934	差油层	长4+5!1^(1_2)
地检89-834	2455.000	67.413	51.292	11.808	88.192	18.475	16.466	219.174	0.362	0.690	10.272	10.805	57.564	0.386	2.561	19.210	差油层	长4+5!1^(1_2)
地检89-834	2455.125	62.088	50.735	9.658	90.342	18.828	17.308	216.873	0.422	0.838	10.586	10.568	54.646	0.347	2.552	22.130	差油层	长4+5!1^(1_2)
地检89-834	2455.250	57.486	50.242	7.912	92.088	18.952	18.009	215.962	0.510	1.009	10.970	10.462	51.971	0.317	2.541	24.889	差油层	长4+5!1^(1_2)
地检89-834	2455.375	55.851	49.795	7.319	92.681	18.798	18.460	216.786	0.578	1.153	11.226	10.525	50.161	0.303	2.528	26.445	差油层	长4+5!1^(1_2)
地检89-834	2455.500	57.052	49.386	7.866	92.134	18.361	18.468	219.083	0.612	1.231	11.340	10.740	49.524	0.305	2.518	26.220	差油层	长4+5!1^(1_2)
地检89-834	2455.625	58.301	49.024	8.454	91.546	17.661	18.001	222.012	0.667	1.223	11.516	11.028	50.581	0.325	2.514	24.037	差油层	长4+5!1^(1_2)
地检89-834	2455.750	60.451	48.719	9.410	90.590	16.773	17.086	224.503	0.679	1.086	11.551	11.279	53.325	0.362	2.517	20.822	差油层	长4+5!1^(1_2)
地检89-834	2455.875	61.867	48.486	10.027	89.973	15.822	15.878	226.107	0.685	0.889	11.571	11.444	57.311	0.411	2.523	17.589	差油层	长4+5!1^(1_2)
地检89-834	2456.000	63.639	48.328	10.683	89.317	14.908	14.635	226.818	0.649	0.685	11.461	11.521	61.924	0.465	2.530	14.898	差油层	长4+5!1^(1_2)
地检89-834	2456.125	66.512	48.244	11.707	88.293	14.077	13.595	226.888	0.562	0.531	11.169	11.529	65.986	0.512	2.537	13.103	差油层	长4+5!1^(1_2)
地检89-834	2456.250	70.341	48.209	13.213	86.787	13.371	12.851	226.796	0.460	0.444	10.761	11.519	68.476	0.541	2.542	12.186	差油层	长4+5!1^(1_2)
地检89-834	2456.375	73.272	48.208	14.458	85.542	12.831	12.389	226.844	0.397	0.424	10.462	11.520	68.800	0.546	2.545	12.070	差油层	长4+5!1^(1_2)
地检89-834	2456.500	74.904	48.220	15.207	84.793	12.490	12.147	227.272	0.374	0.444	10.336	11.556	67.731	0.535	2.549	12.389	差油层	长4+5!1^(1_2)
地检89-834	2456.625	75.800	48.218	15.701	84.299	12.367	12.024	228.242	0.375	0.480	10.344	11.646	66.328	0.524	2.548	12.750	差油层	长4+5!1^(1_2)
地检89-834	2456.750	76.432	48.174	15.987	84.013	12.448	12.009	229.512	0.387	0.517	10.411	11.770	65.145	0.517	2.543	12.983	差油层	长4+5!1^(1_2)
地检89-834	2456.875	78.649	48.077	17.287	82.713	12.664	12.106	230.676	0.367	0.552	10.302	11.888	63.756	0.507	2.534	13.328	差油层	长4+5!1^(1_2)
地检89-834	2457.000	76.720	47.931	16.632	83.368	12.943	12.302	231.283	0.418	0.627	10.565	11.956	61.946	0.489	2.524	13.983	差油层	长4+5!1^(1_2)
地检89-834	2457.125	72.464	47.751	14.700	85.300	13.240	12.529	231.071	0.514	0.720	10.986	11.940	60.373	0.469	2.514	14.754	差油层	长4+5!1^(1_2)
地检89-834	2457.250	70.150	47.563	13.647	86.353	13.526	12.786	230.454	0.561	0.764	11.162	11.880	59.787	0.459	2.511	15.174	差油层	长4+5!1^(1_2)
地检89-834	2457.375	68.656	47.367	13.093	86.907	13.808	13.122	229.952	0.590	0.757	11.266	11.825	60.217	0.461	2.512	15.075	差油层	长4+5!1^(1_2)
地检89-834	2457.500	65.684	47.146	11.790	88.210	14.125	13.503	230.044	0.690	0.770	11.584	11.825	60.677	0.466	2.513	14.848	差油层	长4+5!1^(1_2)
地检89-834	2457.625	66.148	46.866	11.993	88.007	14.507	13.723	231.011	0.708	0.793	11.637	11.913	60.408	0.467	2.512	14.794	差油层	长4+5!1^(1_2)
地检89-834	2457.750	67.732	46.507	12.707	87.293	14.953	13.689	232.445	0.702	0.823	11.622	12.052	59.902	0.468	2.509	14.753	差油层	长4+5!1^(1_2)
地检89-834	2457.875	69.527	46.066	13.595	86.405	15.468	13.595	233.818	0.687	0.877	11.578	12.190	58.907	0.463	2.501	14.965	差油层	长4+5!1^(1_2)
地检89-834	2458.000	70.593	45.555	13.944	86.056	16.102	13.886	234.695	0.681	1.027	11.558	12.283	56.415	0.439	2.492	16.110	油层	长4+5!1^(1_2)
地检89-834	2458.125	74.580	45.001	15.831	84.169	16.897	14.641	234.934	0.562	1.230	11.168	12.309	52.503	0.395	2.490	18.533	油层	长4+5!1^(1_2)
地检89-834	2458.250	74.254	44.443	15.875	84.125	17.833	15.668	234.897	0.571	1.502	11.199	12.305	48.901	0.355	2.499	21.374	油层	长4+5!1^(1_2)
地检89-834	2458.375	70.260	43.895	14.209	85.791	18.824	16.715	234.883	0.699	1.772	11.613	12.303	46.970	0.334	2.522	23.177	油层	长4+5!1^(1_2)
地检89-834	2458.500	65.873	43.355	12.516	87.484	19.788	17.654	234.976	0.879	2.013	12.079	12.313	45.963	0.324	2.536	24.167	油层	长4+5!1^(1_2)
地检89-834	2458.625	61.096	42.799	10.527	89.473	20.653	18.531	234.843	1.115	2.314	12.562	12.307	45.001	0.313	2.532	25.233	油层	长4+5!1^(1_2)
地检89-834	2458.750	60.728	42.197	10.317	89.683	21.334	19.369	234.049	1.091	2.477	12.517	12.238	43.923	0.300	2.519	26.739	油层	长4+5!1^(1_2)
地检89-834	2458.875	60.690	41.529	10.249	89.751	21.828	20.127	232.506	1.010	2.568	12.360	12.094	43.093	0.287	2.513	28.342	油层	长4+5!1^(1_2)
地检89-834	2459.000	59.009	40.786	9.569	90.431	22.208	20.684	230.534	0.995	2.637	12.330	11.902	42.852	0.279	2.516	29.446	油层	长4+5!1^(1_2)
地检89-834	2459.125	55.730	39.977	8.324	91.676	22.549	21.039	228.646	1.068	2.689	12.474	11.715	43.399	0.279	2.520	29.487	油层	长4+5!1^(1_2)
地检89-834	2459.250	52.442	39.141	7.028	92.972	22.880	21.285	227.162	1.171	2.715	12.662	11.565	44.411	0.284	2.530	28.775	油层	长4+5!1^(1_2)
地检89-834	2459.375	52.490	38.310	6.897	93.103	23.160	21.580	226.231	1.113	2.641	12.560	11.468	45.350	0.290	2.542	27.994	油层	长4+5!1^(1_2)
地检89-834	2459.500	54.540	37.501	7.536	92.464	23.319	22.052	226.056	0.994	2.591	12.328	11.438	45.667	0.292	2.535	27.726	油层	长4+5!1^(1_2)
地检89-834	2459.625	56.506	36.719	8.208	91.792	23.347	22.624	227.061	0.946	2.710	12.228	11.523	45.040	0.289	2.517	28.152	油层	长4+5!1^(1_2)
地检89-834	2459.750	59.153	35.942	9.308	90.692	23.332	23.106	229.318	0.928	2.952	12.188	11.730	43.634	0.281	2.496	29.108	油层	长4+5!1^(1_2)
地检89-834	2459.875	60.429	35.151	10.081	89.919	23.363	23.321	232.650	1.031	3.356	12.403	12.048	42.041	0.275	2.473	29.969	油层	长4+5!1^(1_2)
